,0
144,-15.921297021421815
145,-15.921297021421815
146,-15.921297021421815
147,-15.921297021421815
148,-15.921297021421815
149,-15.921297021421815
150,-15.921297021421815
151,-15.921297021421815
152,-15.921297021421815
153,-15.921297021421815
154,-15.921297021421815
155,-15.921297021421815
156,-15.921297021421815
157,-15.921297021421815
158,-15.921297021421815
159,-15.921297021421815
160,-15.921297021421815
161,-15.921297021421815
162,-15.921297021421815
163,-15.921297021421815
164,-15.921297021421815
165,-15.921297021421815
166,-15.921297021421815
167,-15.921297021421815
168,-15.921297021421815
169,-15.921297021421815
170,-15.921297021421815
171,-15.921297021421815
172,-15.921297021421815
173,-15.921297021421815
174,-15.921297021421815
175,-15.921297021421815
176,-15.921297021421815
177,-15.921297021421815
178,-15.921297021421815
179,-15.921297021421815
180,-15.921297021421815
181,-15.921297021421815
182,-15.921297021421815
183,-15.921297021421815
184,-15.921297021421815
185,-15.921297021421815
186,-15.921297021421815
187,-15.921297021421815
188,-15.921297021421815
189,-15.921297021421815
190,-15.921297021421815
191,-15.921297021421815
192,-15.921297021421815
193,-15.921297021421815
194,-15.921297021421815
195,-15.921297021421815
196,-15.921297021421815
197,-15.921297021421815
198,-15.921297021421815
199,-15.921297021421815
200,-15.921297021421815
201,-15.921297021421815
202,-15.921297021421815
203,-15.921297021421815
204,-15.921297021421815
205,-15.921297021421815
206,-15.921297021421815
207,-15.921297021421815
208,-15.921297021421815
209,-15.921297021421815
210,-15.921297021421815
211,-15.921297021421815
212,-15.921297021421815
213,-15.921297021421815
214,-15.921297021421815
215,-15.921297021421815
216,-15.921297021421815
217,-15.921297021421815
218,-15.921297021421815
219,-15.921297021421815
220,-15.921297021421815
221,-15.921297021421815
222,-15.921297021421815
223,-15.921297021421815
224,-15.921297021421815
225,-15.921297021421815
226,-15.921297021421815
227,-15.921297021421815
228,-15.921297021421815
229,-15.921297021421815
230,-15.921297021421815
231,-15.921297021421815
232,-15.921297021421815
233,-15.921297021421815
234,-15.921297021421815
235,-15.921297021421815
236,-15.921297021421815
237,-15.921297021421815
238,-15.921297021421815
239,-15.921297021421815
240,-15.921297021421815
241,-15.921297021421815
242,-15.921297021421815
243,-15.921297021421815
244,-15.921297021421815
245,-15.921297021421815
246,-15.921297021421815
247,-15.921297021421815
248,-15.921297021421815
249,-15.921297021421815
250,-15.921297021421815
251,-15.921297021421815
252,-15.921297021421815
253,-15.921297021421815
254,-15.921297021421815
255,-15.921297021421815
256,-15.921297021421815
257,-15.921297021421815
258,-15.921297021421815
259,-15.921297021421815
260,-15.921297021421815
261,-15.921297021421815
262,-15.921297021421815
263,-15.921297021421815
264,-15.921297021421815
265,-15.921297021421815
266,-15.921297021421815
267,-15.921297021421815
268,-15.921297021421815
269,-15.921297021421815
270,-15.921297021421815
271,-15.921297021421815
272,-15.921297021421815
273,-15.921297021421815
274,-15.921297021421815
275,-15.921297021421815
276,-15.921297021421815
277,-15.921297021421815
278,-15.921297021421815
279,-15.921297021421815
280,-15.921297021421815
281,-15.921297021421815
282,-15.921297021421815
283,-15.921297021421815
284,-15.921297021421815
285,-15.921297021421815
286,-15.921297021421815
287,-15.921297021421815
288,-15.921297021421815
289,-15.921297021421815
290,-15.921297021421815
291,-15.921297021421815
292,-15.921297021421815
293,-15.921297021421815
294,-15.921297021421815
295,-15.921297021421815
296,-15.921297021421815
297,-15.921297021421815
298,-15.921297021421815
299,-15.921297021421815
300,-15.921297021421815
301,-15.921297021421815
302,-15.921297021421815
303,-15.921297021421815
304,-15.921297021421815
305,-15.921297021421815
306,-15.921297021421815
307,-15.921297021421815
308,-15.921297021421815
309,-15.921297021421815
310,-15.921297021421815
311,-15.921297021421815
312,-15.921297021421815
313,-15.921297021421815
314,-15.921297021421815
315,-15.921297021421815
316,-15.921297021421815
317,-15.921297021421815
318,-15.921297021421815
319,-15.921297021421815
320,-15.921297021421815
321,-15.921297021421815
322,-15.921297021421815
323,-15.921297021421815
324,-15.921297021421815
325,-15.921297021421815
326,-15.921297021421815
327,-15.921297021421815
328,-15.921297021421815
329,-15.921297021421815
330,-15.921297021421815
331,-15.921297021421815
332,-15.921297021421815
333,-15.921297021421815
334,-15.921297021421815
335,-15.921297021421815
336,-15.921297021421815
337,-15.921297021421815
338,-15.921297021421815
339,-15.921297021421815
340,-15.921297021421815
341,-15.921297021421815
342,-15.921297021421815
343,-15.921297021421815
344,-15.921297021421815
345,-15.921297021421815
346,-15.921297021421815
347,-15.921297021421815
348,-15.921297021421815
349,-15.921297021421815
350,-15.921297021421815
351,-15.921297021421815
352,-15.921297021421815
353,-15.921297021421815
354,-15.921297021421815
355,-15.921297021421815
356,-15.921297021421815
357,-15.921297021421815
358,-15.921297021421815
359,-15.921297021421815
360,-15.921297021421815
361,-15.921297021421815
362,-15.921297021421815
363,-15.921297021421815
364,-15.921297021421815
365,-15.921297021421815
366,-15.921297021421815
367,-15.921297021421815
368,-15.921297021421815
369,-15.921297021421815
370,-15.921297021421815
371,-15.921297021421815
372,-15.921297021421815
373,-15.921297021421815
374,-15.921297021421815
375,-15.921297021421815
376,-15.921297021421815
377,-15.921297021421815
378,-15.921297021421815
379,-15.921297021421815
380,-15.921297021421815
381,-15.921297021421815
382,-15.921297021421815
383,-15.921297021421815
384,-15.921297021421815
385,-15.921297021421815
386,-15.921297021421815
387,-15.921297021421815
388,-15.921297021421815
389,-15.921297021421815
390,-15.921297021421815
391,-15.921297021421815
392,-15.921297021421815
393,-15.921297021421815
394,-15.921297021421815
395,-15.921297021421815
396,-15.921297021421815
397,-15.921297021421815
398,-15.921297021421815
399,-15.921297021421815
400,-15.921297021421815
401,-15.921297021421815
402,-15.921297021421815
403,-15.921297021421815
404,-15.921297021421815
405,-15.921297021421815
406,-15.921297021421815
407,-15.921297021421815
408,-15.921297021421815
409,-15.921297021421815
410,-15.921297021421815
411,-15.921297021421815
412,-15.921297021421815
413,-15.921297021421815
414,-15.921297021421815
415,-15.921297021421815
416,-15.921297021421815
417,-15.921297021421815
418,-15.921297021421815
419,-15.921297021421815
420,-15.921297021421815
421,-15.921297021421815
422,-15.921297021421815
423,-15.921297021421815
424,-15.921297021421815
425,-15.921297021421815
426,-15.921297021421815
427,-15.921297021421815
428,-15.921297021421815
429,-15.921297021421815
430,-15.921297021421815
431,-15.921297021421815
432,-15.921297021421815
433,-15.921297021421815
434,-15.921297021421815
435,-15.921297021421815
436,-15.921297021421815
437,-15.921297021421815
438,-15.921297021421815
439,-15.921297021421815
440,-15.921297021421815
441,-15.921297021421815
442,-15.921297021421815
443,-15.921297021421815
444,-15.921297021421815
445,-15.921297021421815
446,-15.921297021421815
447,-15.921297021421815
448,-15.921297021421815
449,-15.921297021421815
450,-15.921297021421815
451,-15.921297021421815
452,-15.921297021421815
453,-15.921297021421815
454,-15.921297021421815
455,-15.921297021421815
456,-15.921297021421815
457,-15.921297021421815
458,-15.921297021421815
459,-15.921297021421815
460,-15.921297021421815
461,-15.921297021421815
462,-15.921297021421815
463,-15.921297021421815
464,-15.921297021421815
465,-15.921297021421815
466,-15.921297021421815
467,-15.921297021421815
468,-15.921297021421815
469,-15.921297021421815
470,-15.921297021421815
471,-15.921297021421815
472,-15.921297021421815
473,-15.921297021421815
474,-15.921297021421815
475,-15.921297021421815
476,-15.921297021421815
477,-15.921297021421815
478,-15.921297021421815
479,-15.921297021421815
480,-22.396652494084933
481,-22.396652494084933
482,-22.396652494084933
483,-22.396652494084933
484,-22.396652494084933
485,-22.396652494084933
486,-22.396652494084933
487,-22.396652494084933
488,-22.396652494084933
489,-22.396652494084933
490,-22.396652494084933
491,-22.396652494084933
492,-22.396652494084933
493,-22.396652494084933
494,-22.396652494084933
495,-22.396652494084933
496,-22.396652494084933
497,-22.396652494084933
498,-22.396652494084933
499,-22.396652494084933
